t, uC1, uC2, iL2, u1
0.028875, -10.000000, 0.000000, 0.000000, -10.000000
0.028890, -10.000000, 0.000000, 0.000000, -10.000000
0.028905, -10.000000, 0.000000, 0.000000, -10.000000
0.028920, -10.000000, 0.000000, 0.000000, -10.000000
0.028935, -10.000000, 0.000000, 0.000000, -10.000000
0.028950, -10.000000, 0.000000, 0.000000, -10.000000
0.028965, -10.000000, 0.000000, 0.000000, -10.000000
0.028980, -10.000000, 0.000000, 0.000000, -10.000000
0.028995, -10.000000, 0.000000, 0.000000, -10.000000
0.029010, -9.978342, 0.000000, 0.000000, -9.900000
0.029025, -9.890712, 0.000000, 0.000000, -9.750000
0.029040, -9.769737, 0.000000, 0.000000, -9.600000
0.029055, -9.633244, 0.000000, 0.000000, -9.450000
0.029070, -9.489529, 0.000000, 0.000000, -9.300000
0.029085, -9.342454, 0.000000, 0.000000, -9.150000
0.029100, -9.193815, 0.000000, 0.000000, -9.000000
0.029115, -9.044449, 0.000000, 0.000000, -8.850000
0.029130, -8.894743, 0.000000, 0.000000, -8.700000
0.029145, -8.744881, 0.000000, 0.000000, -8.550000
0.029160, -8.594944, 0.000000, 0.000000, -8.400000
0.029175, -8.444974, 0.000000, 0.000000, -8.250000
0.029190, -8.294988, 0.000000, 0.000000, -8.100000
0.029205, -8.144994, 0.000000, 0.000000, -7.950000
0.029220, -7.994997, 0.000000, 0.000000, -7.800000
0.029235, -7.844999, 0.000000, 0.000000, -7.650000
0.029250, -7.694999, 0.000000, 0.000000, -7.500000
0.029265, -7.545000, 0.000000, 0.000000, -7.350000
0.029280, -7.395000, 0.000000, 0.000000, -7.200000
0.029295, -7.245000, 0.000000, 0.000000, -7.050000
0.029310, -7.095000, 0.000000, 0.000000, -6.900000
0.029325, -6.945000, 0.000000, 0.000000, -6.750000
0.029340, -6.795000, 0.000000, 0.000000, -6.600000
0.029355, -6.645000, 0.000000, 0.000000, -6.450000
0.029370, -6.495000, 0.000000, 0.000000, -6.300000
0.029385, -6.345000, 0.000000, 0.000000, -6.150000
0.029400, -6.195000, 0.000000, 0.000000, -6.000000
0.029415, -6.045000, 0.000000, 0.000000, -5.850000
0.029430, -5.895000, 0.000000, 0.000000, -5.700000
0.029445, -5.745000, 0.000000, 0.000000, -5.550000
0.029460, -5.595000, 0.000000, 0.000000, -5.400000
0.029475, -5.445000, 0.000000, 0.000000, -5.250000
0.029490, -5.295000, 0.000000, 0.000000, -5.100000
0.029505, -5.145000, 0.000000, 0.000000, -4.950000
0.029520, -4.995000, 0.000000, 0.000000, -4.800000
0.029535, -4.845000, 0.000000, 0.000000, -4.650000
0.029550, -4.695000, 0.000000, 0.000000, -4.500000
0.029565, -4.545000, 0.000000, 0.000000, -4.350000
0.029580, -4.395000, 0.000000, 0.000000, -4.200000
0.029595, -4.245000, 0.000000, 0.000000, -4.050000
0.029610, -4.095000, 0.000000, 0.000000, -3.900000
0.029625, -3.945000, 0.000000, 0.000000, -3.750000
0.029640, -3.795000, 0.000000, 0.000000, -3.600000
0.029655, -3.645000, 0.000000, 0.000000, -3.450000
0.029670, -3.495000, 0.000000, 0.000000, -3.300000
0.029685, -3.345000, 0.000000, 0.000000, -3.150000
0.029700, -3.195000, 0.000000, 0.000000, -3.000000
0.029715, -3.045000, 0.000000, 0.000000, -2.850000
0.029730, -2.895000, 0.000000, 0.000000, -2.700000
0.029745, -2.745000, 0.000000, 0.000000, -2.550000
0.029760, -2.595000, 0.000000, 0.000000, -2.400000
0.029775, -2.445000, 0.000000, 0.000000, -2.250000
0.029790, -2.295000, 0.000000, 0.000000, -2.100000
0.029805, -2.145000, 0.000000, 0.000000, -1.950000
0.029820, -1.995000, 0.000000, 0.000000, -1.800000
0.029835, -1.845000, 0.000000, 0.000000, -1.650000
0.029850, -1.695000, 0.000000, 0.000000, -1.500000
0.029865, -1.545000, 0.000000, 0.000000, -1.350000
0.029880, -1.395000, 0.000000, 0.000000, -1.200000
0.029895, -1.245000, 0.000000, 0.000000, -1.050000
0.029910, -1.095000, 0.000000, 0.000000, -0.900000
0.029925, -0.945000, 0.000000, 0.000000, -0.750000
0.029940, -0.795000, 0.000000, 0.000000, -0.600000
0.029955, -0.645000, 0.000000, 0.000000, -0.450000
0.029970, -0.495000, 0.000000, 0.000000, -0.300000
0.029985, -0.345000, 0.000000, 0.000000, -0.150000
0.030000, -0.195000, 0.000000, 0.000000, 0.000000
